date,year,month,day,extent,climatology_1981_2010,anomaly
2022-11-29,2022,11,29,13.29,13.868,-0.578
2022-11-30,2022,11,30,13.028,13.685,-0.657
2022-12-01,2022,12,1,12.884,13.513,-0.629
2022-12-02,2022,12,2,12.667,13.294,-0.627
2022-12-03,2022,12,3,12.438,13.105,-0.667
2022-12-04,2022,12,4,12.199,12.904,-0.705
2022-12-05,2022,12,5,11.946,12.703,-0.757
2022-12-06,2022,12,6,11.755,12.495,-0.74
2022-12-07,2022,12,7,11.532,12.29,-0.758
2022-12-08,2022,12,8,11.37,12.068,-0.698
2022-12-09,2022,12,9,11.08,11.859,-0.779
2022-12-10,2022,12,10,10.709,11.659,-0.95
2022-12-11,2022,12,11,10.363,11.436,-1.073
2022-12-12,2022,12,12,9.985,11.222,-1.237
2022-12-13,2022,12,13,9.671,10.998,-1.327
2022-12-14,2022,12,14,9.306,10.755,-1.449
2022-12-15,2022,12,15,9.041,10.498,-1.457
2022-12-16,2022,12,16,8.79,10.247,-1.457
2022-12-17,2022,12,17,8.594,9.984,-1.39
2022-12-18,2022,12,18,8.311,9.732,-1.421
2022-12-19,2022,12,19,7.989,9.48,-1.491
2022-12-20,2022,12,20,7.542,9.255,-1.713
2022-12-21,2022,12,21,7.32,9.039,-1.719
2022-12-22,2022,12,22,7.108,8.835,-1.727
2022-12-23,2022,12,23,6.874,8.631,-1.757
2022-12-24,2022,12,24,6.445,8.416,-1.971
2022-12-25,2022,12,25,6.158,8.224,-2.066
2022-12-26,2022,12,26,5.846,8.018,-2.172
2022-12-27,2022,12,27,5.677,7.811,-2.134
2022-12-28,2022,12,28,5.509,7.624,-2.115
2022-12-29,2022,12,29,5.144,7.406,-2.262
2022-12-30,2022,12,30,4.947,7.222,-2.275
2022-12-31,2022,12,31,4.807,7.059,-2.252
2023-01-01,2023,1,1,4.692,6.999,-2.307
2023-01-02,2023,1,2,4.576,6.808,-2.232
2023-01-03,2023,1,3,4.481,6.621,-2.14
2023-01-04,2023,1,4,4.287,6.451,-2.164
2023-01-05,2023,1,5,4.136,6.296,-2.16
2023-01-06,2023,1,6,4.007,6.142,-2.135
2023-01-07,2023,1,7,3.949,5.999,-2.05
2023-01-08,2023,1,8,3.82,5.838,-2.018
2023-01-09,2023,1,9,3.703,5.681,-1.978
2023-01-10,2023,1,10,3.635,5.547,-1.912
2023-01-11,2023,1,11,3.564,5.423,-1.859
2023-01-12,2023,1,12,3.476,5.305,-1.829
2023-01-13,2023,1,13,3.455,5.16,-1.705
2023-01-14,2023,1,14,3.397,5.047,-1.65
2023-01-15,2023,1,15,3.355,4.926,-1.571
2023-01-16,2023,1,16,3.22,4.819,-1.599
2023-01-17,2023,1,17,3.139,4.709,-1.57
2023-01-18,2023,1,18,3.08,4.614,-1.534
2023-01-19,2023,1,19,3.026,4.521,-1.495
2023-01-20,2023,1,20,2.959,4.427,-1.468
2023-01-21,2023,1,21,2.914,4.335,-1.421
2023-01-22,2023,1,22,2.887,4.24,-1.353
2023-01-23,2023,1,23,2.805,4.154,-1.349
2023-01-24,2023,1,24,2.645,4.074,-1.429
2023-01-25,2023,1,25,2.645,3.998,-1.353
2023-01-26,2023,1,26,2.562,3.929,-1.367
2023-01-27,2023,1,27,2.411,3.861,-1.45
2023-01-28,2023,1,28,2.377,3.808,-1.431
2023-01-29,2023,1,29,2.376,3.734,-1.358
2023-01-30,2023,1,30,2.313,3.665,-1.352
2023-01-31,2023,1,31,2.298,3.605,-1.307
2023-02-01,2023,2,1,2.252,3.534,-1.282
2023-02-02,2023,2,2,2.219,3.489,-1.27
2023-02-03,2023,2,3,2.193,3.43,-1.237
2023-02-04,2023,2,4,2.127,3.377,-1.25
2023-02-05,2023,2,5,2.107,3.326,-1.219
2023-02-06,2023,2,6,2.115,3.28,-1.165
2023-02-07,2023,2,7,2.092,3.227,-1.135
2023-02-08,2023,2,8,2.053,3.181,-1.128
2023-02-09,2023,2,9,2.061,3.141,-1.08
2023-02-10,2023,2,10,1.983,3.097,-1.114
2023-02-11,2023,2,11,1.976,3.064,-1.088
2023-02-12,2023,2,12,1.95,3.025,-1.075
2023-02-13,2023,2,13,1.956,2.998,-1.042
2023-02-14,2023,2,14,1.933,2.969,-1.036
2023-02-15,2023,2,15,1.913,2.935,-1.022
2023-02-16,2023,2,16,1.983,2.918,-0.935
2023-02-17,2023,2,17,1.853,2.914,-1.061
2023-02-18,2023,2,18,1.866,2.903,-1.037
2023-02-19,2023,2,19,1.849,2.881,-1.032
2023-02-20,2023,2,20,1.852,2.876,-1.024
2023-02-21,2023,2,21,1.848,2.881,-1.033
2023-02-22,2023,2,22,1.883,2.885,-1.002
2023-02-23,2023,2,23,1.888,2.892,-1.004
2023-02-24,2023,2,24,1.855,2.889,-1.034
2023-02-25,2023,2,25,1.866,2.907,-1.041
2023-02-26,2023,2,26,1.894,2.931,-1.037
2023-02-27,2023,2,27,1.91,2.96,-1.05
2023-02-28,2023,2,28,1.897,2.994,-1.097
2023-03-01,2023,3,1,1.95,3.061,-1.111
2023-03-02,2023,3,2,1.937,3.105,-1.168
2023-03-03,2023,3,3,1.934,3.166,-1.232
2023-03-04,2023,3,4,1.935,3.211,-1.276
2023-03-05,2023,3,5,1.986,3.253,-1.267
2023-03-06,2023,3,6,2.084,3.306,-1.222
2023-03-07,2023,3,7,2.141,3.37,-1.229
2023-03-08,2023,3,8,2.264,3.433,-1.169
2023-03-09,2023,3,9,2.386,3.507,-1.121
2023-03-10,2023,3,10,2.389,3.592,-1.203
2023-03-11,2023,3,11,2.422,3.658,-1.236
2023-03-12,2023,3,12,2.449,3.735,-1.286
2023-03-13,2023,3,13,2.522,3.815,-1.293
2023-03-14,2023,3,14,2.574,3.892,-1.318
2023-03-15,2023,3,15,2.701,3.966,-1.265
2023-03-16,2023,3,16,2.704,4.035,-1.331
2023-03-17,2023,3,17,2.709,4.11,-1.401
2023-03-18,2023,3,18,2.81,4.199,-1.389
2023-03-19,2023,3,19,2.867,4.271,-1.404
2023-03-20,2023,3,20,2.939,4.362,-1.423
2023-03-21,2023,3,21,3.027,4.441,-1.414
2023-03-22,2023,3,22,3.158,4.521,-1.363
2023-03-23,2023,3,23,3.318,4.613,-1.295
2023-03-24,2023,3,24,3.487,4.701,-1.214
2023-03-25,2023,3,25,3.656,4.798,-1.142
2023-03-26,2023,3,26,3.775,4.884,-1.109
2023-03-27,2023,3,27,3.792,4.956,-1.164
2023-03-28,2023,3,28,3.85,5.047,-1.197
2023-03-29,2023,3,29,3.962,5.139,-1.177
2023-03-30,2023,3,30,4.071,5.219,-1.148
2023-03-31,2023,3,31,4.186,5.312,-1.126
2023-04-01,2023,4,1,4.334,5.405,-1.071
2023-04-02,2023,4,2,4.454,5.508,-1.054
2023-04-03,2023,4,3,4.508,5.607,-1.099
2023-04-04,2023,4,4,4.57,5.708,-1.138
2023-04-05,2023,4,5,4.624,5.806,-1.182
2023-04-06,2023,4,6,4.761,5.908,-1.147
2023-04-07,2023,4,7,4.86,6.018,-1.158
2023-04-08,2023,4,8,4.952,6.125,-1.173
2023-04-09,2023,4,9,4.942,6.218,-1.276
2023-04-10,2023,4,10,5.019,6.329,-1.31
2023-04-11,2023,4,11,5.164,6.434,-1.27
2023-04-12,2023,4,12,5.269,6.549,-1.28
2023-04-13,2023,4,13,5.371,6.656,-1.285
2023-04-14,2023,4,14,5.43,6.757,-1.327
2023-04-15,2023,4,15,5.505,6.862,-1.357
2023-04-16,2023,4,16,5.532,6.977,-1.445
2023-04-17,2023,4,17,5.61,7.089,-1.479
2023-04-18,2023,4,18,5.698,7.194,-1.496
2023-04-19,2023,4,19,5.765,7.303,-1.538
2023-04-20,2023,4,20,5.808,7.414,-1.606
2023-04-21,2023,4,21,5.907,7.516,-1.609
2023-04-22,2023,4,22,6.061,7.624,-1.563
2023-04-23,2023,4,23,6.162,7.733,-1.571
2023-04-24,2023,4,24,6.252,7.84,-1.588
2023-04-25,2023,4,25,6.396,7.947,-1.551
2023-04-26,2023,4,26,6.43,8.05,-1.62
2023-04-27,2023,4,27,6.497,8.165,-1.668
2023-04-28,2023,4,28,6.66,8.28,-1.62
2023-04-29,2023,4,29,6.761,8.387,-1.626
2023-04-30,2023,4,30,6.831,8.497,-1.666
2023-05-01,2023,5,1,6.93,8.604,-1.674
2023-05-02,2023,5,2,7.052,8.71,-1.658
2023-05-03,2023,5,3,7.153,8.825,-1.672
2023-05-04,2023,5,4,7.259,8.94,-1.681
2023-05-05,2023,5,5,7.368,9.053,-1.685
2023-05-06,2023,5,6,7.454,9.161,-1.707
2023-05-07,2023,5,7,7.573,9.28,-1.707
2023-05-08,2023,5,8,7.71,9.392,-1.682
2023-05-09,2023,5,9,7.807,9.487,-1.68
2023-05-10,2023,5,10,7.921,9.588,-1.667
2023-05-11,2023,5,11,8.013,9.705,-1.692
2023-05-12,2023,5,12,8.175,9.811,-1.636
2023-05-13,2023,5,13,8.289,9.928,-1.639
2023-05-14,2023,5,14,8.326,10.039,-1.713
2023-05-15,2023,5,15,8.413,10.147,-1.734
2023-05-16,2023,5,16,8.487,10.26,-1.773
2023-05-17,2023,5,17,8.527,10.366,-1.839
2023-05-18,2023,5,18,8.539,10.47,-1.931
2023-05-19,2023,5,19,8.686,10.583,-1.897
2023-05-20,2023,5,20,8.821,10.708,-1.887
2023-05-21,2023,5,21,8.96,10.809,-1.849
2023-05-22,2023,5,22,9.076,10.909,-1.833
2023-05-23,2023,5,23,9.188,11.019,-1.831
2023-05-24,2023,5,24,9.298,11.119,-1.821
2023-05-25,2023,5,25,9.369,11.219,-1.85
2023-05-26,2023,5,26,9.344,11.321,-1.977
2023-05-27,2023,5,27,9.4,11.422,-2.022
2023-05-28,2023,5,28,9.527,11.532,-2.005
2023-05-29,2023,5,29,9.635,11.629,-1.994
2023-05-30,2023,5,30,9.733,11.732,-1.999
2023-05-31,2023,5,31,9.835,11.859,-2.024
2023-06-01,2023,6,1,9.93,11.978,-2.048
2023-06-02,2023,6,2,10.072,12.077,-2.005
2023-06-03,2023,6,3,10.223,12.168,-1.945
2023-06-04,2023,6,4,10.31,12.271,-1.961
2023-06-05,2023,6,5,10.35,12.383,-2.033
2023-06-06,2023,6,6,10.391,12.49,-2.099
2023-06-07,2023,6,7,10.506,12.581,-2.075
2023-06-08,2023,6,8,10.658,12.69,-2.032
2023-06-09,2023,6,9,10.633,12.792,-2.159
2023-06-10,2023,6,10,10.671,12.894,-2.223
2023-06-11,2023,6,11,10.757,12.987,-2.23
2023-06-12,2023,6,12,10.835,13.074,-2.239
2023-06-13,2023,6,13,10.85,13.172,-2.322
2023-06-14,2023,6,14,10.956,13.279,-2.323
2023-06-15,2023,6,15,10.996,13.384,-2.388
2023-06-16,2023,6,16,11.104,13.487,-2.383
2023-06-17,2023,6,17,11.239,13.597,-2.358
2023-06-18,2023,6,18,11.346,13.692,-2.346
2023-06-19,2023,6,19,11.377,13.796,-2.419
2023-06-20,2023,6,20,11.439,13.898,-2.459
2023-06-21,2023,6,21,11.582,13.991,-2.409
2023-06-22,2023,6,22,11.656,14.085,-2.429
2023-06-23,2023,6,23,11.715,14.186,-2.471
2023-06-24,2023,6,24,11.778,14.279,-2.501
2023-06-25,2023,6,25,11.842,14.37,-2.528
2023-06-26,2023,6,26,11.953,14.448,-2.495
2023-06-27,2023,6,27,11.993,14.524,-2.531
2023-06-28,2023,6,28,12.002,14.622,-2.62
2023-06-29,2023,6,29,12.069,14.709,-2.64
2023-06-30,2023,6,30,12.215,14.812,-2.597
2023-07-01,2023,7,1,12.431,14.896,-2.465
2023-07-02,2023,7,2,12.421,14.966,-2.545
2023-07-03,2023,7,3,12.374,15.039,-2.665
2023-07-04,2023,7,4,12.382,15.112,-2.73
2023-07-05,2023,7,5,12.421,15.187,-2.766
2023-07-06,2023,7,6,12.438,15.265,-2.827
2023-07-07,2023,7,7,12.604,15.329,-2.725
2023-07-08,2023,7,8,12.777,15.395,-2.618
2023-07-09,2023,7,9,12.957,15.482,-2.525
2023-07-10,2023,7,10,12.984,15.547,-2.563
2023-07-11,2023,7,11,13.052,15.652,-2.6
2023-07-12,2023,7,12,13.155,15.753,-2.598
2023-07-13,2023,7,13,13.285,15.839,-2.554
2023-07-14,2023,7,14,13.338,15.909,-2.571
2023-07-15,2023,7,15,13.463,15.971,-2.508
2023-07-16,2023,7,16,13.693,16.038,-2.345
2023-07-17,2023,7,17,13.838,16.084,-2.246
2023-07-18,2023,7,18,13.902,16.164,-2.262
2023-07-19,2023,7,19,13.905,16.257,-2.352
2023-07-20,2023,7,20,14.04,16.345,-2.305
2023-07-21,2023,7,21,14.156,16.437,-2.281
2023-07-22,2023,7,22,14.163,16.517,-2.354
2023-07-23,2023,7,23,14.217,16.591,-2.374
2023-07-24,2023,7,24,14.266,16.643,-2.377
2023-07-25,2023,7,25,14.38,16.69,-2.31
2023-07-26,2023,7,26,14.445,16.746,-2.301
2023-07-27,2023,7,27,14.51,16.801,-2.291
2023-07-28,2023,7,28,14.584,16.857,-2.273
2023-07-29,2023,7,29,14.733,16.929,-2.196
2023-07-30,2023,7,30,14.791,16.981,-2.19
2023-07-31,2023,7,31,14.844,17.028,-2.184
2023-08-01,2023,8,1,14.875,17.083,-2.208
2023-08-02,2023,8,2,14.874,17.135,-2.261
2023-08-03,2023,8,3,14.899,17.19,-2.291
2023-08-04,2023,8,4,14.964,17.236,-2.272
2023-08-05,2023,8,5,14.97,17.287,-2.317
2023-08-06,2023,8,6,15.009,17.35,-2.341
2023-08-07,2023,8,7,15.042,17.421,-2.379
2023-08-08,2023,8,8,15.09,17.481,-2.391
2023-08-09,2023,8,9,15.087,17.514,-2.427
2023-08-10,2023,8,10,15.085,17.547,-2.462
2023-08-11,2023,8,11,15.033,17.593,-2.56
2023-08-12,2023,8,12,15.106,17.642,-2.536
2023-08-13,2023,8,13,15.15,17.683,-2.533
2023-08-14,2023,8,14,15.227,17.738,-2.511
2023-08-15,2023,8,15,15.361,17.782,-2.421
2023-08-16,2023,8,16,15.644,17.827,-2.183
2023-08-17,2023,8,17,15.71,17.845,-2.135
2023-08-18,2023,8,18,15.703,17.867,-2.164
2023-08-19,2023,8,19,15.717,17.888,-2.171
2023-08-20,2023,8,20,15.771,17.924,-2.153
2023-08-21,2023,8,21,15.858,17.964,-2.106
2023-08-22,2023,8,22,15.961,17.983,-2.022
2023-08-23,2023,8,23,16.022,18.018,-1.996
2023-08-24,2023,8,24,16.128,18.053,-1.925
2023-08-25,2023,8,25,16.117,18.105,-1.988
2023-08-26,2023,8,26,16.31,18.145,-1.835
2023-08-27,2023,8,27,16.334,18.159,-1.825
2023-08-28,2023,8,28,16.346,18.195,-1.849
2023-08-29,2023,8,29,16.408,18.222,-1.814
2023-08-30,2023,8,30,16.492,18.241,-1.749
2023-08-31,2023,8,31,16.522,18.264,-1.742
2023-09-01,2023,9,1,16.631,18.288,-1.657
2023-09-02,2023,9,2,16.742,18.308,-1.566
2023-09-03,2023,9,3,16.852,18.333,-1.481
2023-09-04,2023,9,4,16.948,18.352,-1.404
2023-09-05,2023,9,5,17.015,18.373,-1.358
2023-09-06,2023,9,6,17.085,18.397,-1.312
2023-09-07,2023,9,7,17.109,18.416,-1.307
2023-09-08,2023,9,8,17.068,18.445,-1.377
2023-09-09,2023,9,9,17.048,18.47,-1.422
2023-09-10,2023,9,10,17.007,18.49,-1.483
2023-09-11,2023,9,11,17.004,18.502,-1.498
2023-09-12,2023,9,12,17.01,18.521,-1.511
2023-09-13,2023,9,13,17.064,18.522,-1.458
2023-09-14,2023,9,14,17.05,18.529,-1.479
2023-09-15,2023,9,15,16.987,18.533,-1.546
2023-09-16,2023,9,16,16.92,18.546,-1.626
2023-09-17,2023,9,17,16.86,18.565,-1.705
2023-09-18,2023,9,18,16.886,18.567,-1.681
2023-09-19,2023,9,19,16.914,18.572,-1.658
2023-09-20,2023,9,20,16.841,18.574,-1.733
2023-09-21,2023,9,21,16.832,18.576,-1.744
2023-09-22,2023,9,22,16.803,18.569,-1.766
2023-09-23,2023,9,23,16.761,18.57,-1.809
2023-09-24,2023,9,24,16.683,18.571,-1.888
2023-09-25,2023,9,25,16.652,18.566,-1.914
2023-09-26,2023,9,26,16.696,18.552,-1.856
2023-09-27,2023,9,27,16.758,18.541,-1.783
2023-09-28,2023,9,28,16.787,18.525,-1.738
2023-09-29,2023,9,29,16.838,18.525,-1.687
2023-09-30,2023,9,30,16.867,18.508,-1.641
2023-10-01,2023,10,1,16.824,18.508,-1.684
2023-10-02,2023,10,2,16.85,18.504,-1.654
2023-10-03,2023,10,3,16.848,18.476,-1.628
2023-10-04,2023,10,4,16.807,18.448,-1.641
2023-10-05,2023,10,5,16.761,18.44,-1.679
2023-10-06,2023,10,6,16.669,18.425,-1.756
2023-10-07,2023,10,7,16.669,18.394,-1.725
2023-10-08,2023,10,8,16.611,18.361,-1.75
2023-10-09,2023,10,9,16.597,18.329,-1.732
2023-10-10,2023,10,10,16.508,18.299,-1.791
2023-10-11,2023,10,11,16.377,18.287,-1.91
2023-10-12,2023,10,12,16.312,18.265,-1.953
2023-10-13,2023,10,13,16.265,18.235,-1.97
2023-10-14,2023,10,14,16.194,18.224,-2.03
2023-10-15,2023,10,15,16.213,18.193,-1.98
2023-10-16,2023,10,16,16.203,18.158,-1.955
2023-10-17,2023,10,17,16.173,18.116,-1.943
2023-10-18,2023,10,18,16.195,18.062,-1.867
2023-10-19,2023,10,19,16.209,18.012,-1.803
2023-10-20,2023,10,20,16.063,17.97,-1.907
2023-10-21,2023,10,21,15.966,17.921,-1.955
2023-10-22,2023,10,22,15.99,17.872,-1.882
2023-10-23,2023,10,23,16.01,17.833,-1.823
2023-10-24,2023,10,24,16.023,17.791,-1.768
2023-10-25,2023,10,25,15.987,17.736,-1.749
2023-10-26,2023,10,26,15.984,17.681,-1.697
2023-10-27,2023,10,27,16.007,17.633,-1.626
2023-10-28,2023,10,28,15.933,17.555,-1.622
2023-10-29,2023,10,29,15.846,17.509,-1.663
2023-10-30,2023,10,30,15.811,17.449,-1.638
2023-10-31,2023,10,31,15.721,17.367,-1.646
2023-11-01,2023,11,1,15.556,17.312,-1.756
2023-11-02,2023,11,2,15.527,17.229,-1.702
2023-11-03,2023,11,3,15.473,17.153,-1.68
2023-11-04,2023,11,4,15.405,17.081,-1.676
2023-11-05,2023,11,5,15.365,17.011,-1.646
2023-11-06,2023,11,6,15.427,16.934,-1.507
2023-11-07,2023,11,7,15.457,16.848,-1.391
2023-11-08,2023,11,8,15.46,16.762,-1.302
2023-11-09,2023,11,9,15.341,16.667,-1.326
2023-11-10,2023,11,10,15.278,16.562,-1.284
2023-11-11,2023,11,11,15.279,16.472,-1.193
2023-11-12,2023,11,12,15.222,16.378,-1.156
2023-11-13,2023,11,13,15.005,16.272,-1.267
2023-11-14,2023,11,14,14.855,16.175,-1.32
2023-11-15,2023,11,15,14.758,16.061,-1.303
2023-11-16,2023,11,16,14.575,15.925,-1.35
2023-11-17,2023,11,17,14.39,15.797,-1.407
2023-11-18,2023,11,18,14.236,15.665,-1.429
2023-11-19,2023,11,19,14.129,15.509,-1.38
2023-11-20,2023,11,20,13.971,15.368,-1.397
2023-11-21,2023,11,21,13.792,15.213,-1.421
2023-11-22,2023,11,22,13.751,15.069,-1.318
2023-11-23,2023,11,23,13.578,14.896,-1.318
2023-11-24,2023,11,24,13.383,14.74,-1.357
2023-11-25,2023,11,25,13.155,14.575,-1.42
2023-11-26,2023,11,26,13.029,14.417,-1.388
2023-11-27,2023,11,27,12.861,14.239,-1.378
2023-11-28,2023,11,28,12.668,14.055,-1.387
2023-11-29,2023,11,29,12.339,13.868,-1.529
2023-11-30,2023,11,30,12.088,13.685,-1.597
2023-12-01,2023,12,1,11.718,13.513,-1.795
2023-12-02,2023,12,2,11.403,13.294,-1.891
2023-12-03,2023,12,3,11.206,13.105,-1.899
2023-12-04,2023,12,4,10.896,12.904,-2.008
2023-12-05,2023,12,5,10.654,12.703,-2.049
2023-12-06,2023,12,6,10.395,12.495,-2.1
2023-12-07,2023,12,7,10.234,12.29,-2.056
2023-12-08,2023,12,8,9.993,12.068,-2.075
2023-12-09,2023,12,9,9.803,11.859,-2.056
2023-12-10,2023,12,10,9.568,11.659,-2.091
2023-12-11,2023,12,11,9.402,11.436,-2.034
2023-12-12,2023,12,12,9.212,11.222,-2.01
2023-12-13,2023,12,13,9.032,10.998,-1.966
2023-12-14,2023,12,14,8.971,10.755,-1.784
2023-12-15,2023,12,15,8.791,10.498,-1.707
2023-12-16,2023,12,16,8.598,10.247,-1.649
2023-12-17,2023,12,17,8.51,9.984,-1.474
2023-12-18,2023,12,18,8.365,9.732,-1.367
2023-12-19,2023,12,19,8.153,9.48,-1.327
2023-12-20,2023,12,20,7.984,9.255,-1.271
2023-12-21,2023,12,21,7.883,9.039,-1.156
2023-12-22,2023,12,22,7.838,8.835,-0.997
2023-12-23,2023,12,23,7.634,8.631,-0.997
2023-12-24,2023,12,24,7.543,8.416,-0.873
2023-12-25,2023,12,25,7.298,8.224,-0.926
2023-12-26,2023,12,26,7.238,8.018,-0.78
2023-12-27,2023,12,27,7.162,7.811,-0.649
2023-12-28,2023,12,28,6.855,7.624,-0.769
2023-12-29,2023,12,29,6.688,7.406,-0.718
2023-12-30,2023,12,30,6.445,7.222,-0.777
2023-12-31,2023,12,31,6.241,7.059,-0.818
2024-01-01,2024,1,1,6.11,6.999,-0.889
2024-01-02,2024,1,2,5.96,6.808,-0.848
2024-01-03,2024,1,3,5.915,6.621,-0.706
2024-01-04,2024,1,4,5.771,6.451,-0.68
2024-01-05,2024,1,5,5.485,6.296,-0.811
2024-01-06,2024,1,6,5.298,6.142,-0.844
2024-01-07,2024,1,7,5.153,5.999,-0.846
2024-01-08,2024,1,8,5.023,5.838,-0.815
2024-01-09,2024,1,9,4.968,5.681,-0.713
2024-01-10,2024,1,10,4.689,5.547,-0.858
2024-01-11,2024,1,11,4.543,5.423,-0.88
2024-01-12,2024,1,12,4.468,5.305,-0.837
2024-01-13,2024,1,13,4.329,5.16,-0.831
2024-01-14,2024,1,14,4.068,5.047,-0.979
2024-01-15,2024,1,15,3.946,4.926,-0.98
2024-01-16,2024,1,16,3.845,4.819,-0.974
2024-01-17,2024,1,17,3.65,4.709,-1.059
2024-01-18,2024,1,18,3.557,4.614,-1.057
2024-01-19,2024,1,19,3.46,4.521,-1.061
2024-01-20,2024,1,20,3.395,4.427,-1.032
2024-01-21,2024,1,21,3.288,4.335,-1.047
2024-01-22,2024,1,22,3.195,4.24,-1.045
2024-01-23,2024,1,23,3.112,4.154,-1.042
2024-01-24,2024,1,24,3.084,4.074,-0.99
2024-01-25,2024,1,25,3.0,3.998,-0.998
2024-01-26,2024,1,26,2.934,3.929,-0.995
2024-01-27,2024,1,27,2.796,3.861,-1.065
2024-01-28,2024,1,28,2.753,3.808,-1.055
2024-01-29,2024,1,29,2.652,3.734,-1.082
2024-01-30,2024,1,30,2.539,3.665,-1.126
2024-01-31,2024,1,31,2.458,3.605,-1.147
2024-02-01,2024,2,1,2.381,3.534,-1.153
2024-02-02,2024,2,2,2.401,3.489,-1.088
2024-02-03,2024,2,3,2.35,3.43,-1.08
2024-02-04,2024,2,4,2.39,3.377,-0.987
2024-02-05,2024,2,5,2.334,3.326,-0.992
2024-02-06,2024,2,6,2.289,3.28,-0.991
2024-02-07,2024,2,7,2.247,3.227,-0.98
2024-02-08,2024,2,8,2.232,3.181,-0.949
2024-02-09,2024,2,9,2.183,3.141,-0.958
2024-02-10,2024,2,10,2.168,3.097,-0.929
2024-02-11,2024,2,11,2.143,3.064,-0.921
2024-02-12,2024,2,12,2.12,3.025,-0.905
2024-02-13,2024,2,13,2.105,2.998,-0.893
2024-02-14,2024,2,14,2.093,2.969,-0.876
2024-02-15,2024,2,15,2.046,2.935,-0.889
2024-02-16,2024,2,16,2.036,2.918,-0.882
2024-02-17,2024,2,17,2.02,2.914,-0.894
2024-02-18,2024,2,18,2.02,2.903,-0.883
2024-02-19,2024,2,19,2.04,2.881,-0.841
2024-02-20,2024,2,20,2.03,2.876,-0.846
2024-02-21,2024,2,21,2.039,2.881,-0.842
2024-02-22,2024,2,22,2.036,2.885,-0.849
2024-02-23,2024,2,23,2.071,2.892,-0.821
2024-02-24,2024,2,24,2.136,2.889,-0.753
2024-02-25,2024,2,25,2.197,2.907,-0.71
2024-02-26,2024,2,26,2.262,2.931,-0.669
2024-02-27,2024,2,27,2.316,2.96,-0.644
2024-02-28,2024,2,28,2.35,2.994,-0.644
2024-02-29,2024,2,29,2.397,3.014,-0.617
2024-03-01,2024,3,1,2.471,3.061,-0.59
2024-03-02,2024,3,2,2.471,3.105,-0.634
2024-03-03,2024,3,3,2.502,3.166,-0.664
2024-03-04,2024,3,4,2.599,3.211,-0.612
2024-03-05,2024,3,5,2.733,3.253,-0.52
2024-03-06,2024,3,6,2.789,3.306,-0.517
2024-03-07,2024,3,7,2.842,3.37,-0.528
2024-03-08,2024,3,8,2.906,3.433,-0.527
2024-03-09,2024,3,9,2.971,3.507,-0.536
2024-03-10,2024,3,10,3.023,3.592,-0.569
2024-03-11,2024,3,11,3.041,3.658,-0.617
2024-03-12,2024,3,12,3.059,3.735,-0.676
2024-03-13,2024,3,13,3.069,3.815,-0.746
2024-03-14,2024,3,14,3.097,3.892,-0.795
2024-03-15,2024,3,15,3.101,3.966,-0.865
2024-03-16,2024,3,16,3.101,4.035,-0.934
2024-03-17,2024,3,17,3.196,4.11,-0.914
2024-03-18,2024,3,18,3.181,4.199,-1.018
2024-03-19,2024,3,19,3.202,4.271,-1.069
2024-03-20,2024,3,20,3.239,4.362,-1.123
2024-03-21,2024,3,21,3.305,4.441,-1.136
2024-03-22,2024,3,22,3.367,4.521,-1.154
2024-03-23,2024,3,23,3.419,4.613,-1.194
2024-03-24,2024,3,24,3.545,4.701,-1.156
2024-03-25,2024,3,25,3.619,4.798,-1.179
2024-03-26,2024,3,26,3.757,4.884,-1.127
2024-03-27,2024,3,27,3.845,4.956,-1.111
2024-03-28,2024,3,28,3.904,5.047,-1.143
2024-03-29,2024,3,29,4.03,5.139,-1.109
2024-03-30,2024,3,30,4.15,5.219,-1.069
2024-03-31,2024,3,31,4.306,5.312,-1.006
2024-04-01,2024,4,1,4.457,5.405,-0.948
2024-04-02,2024,4,2,4.61,5.508,-0.898
2024-04-03,2024,4,3,4.793,5.607,-0.814
2024-04-04,2024,4,4,4.939,5.708,-0.769
2024-04-05,2024,4,5,5.038,5.806,-0.768
2024-04-06,2024,4,6,5.124,5.908,-0.784
2024-04-07,2024,4,7,5.247,6.018,-0.771
2024-04-08,2024,4,8,5.423,6.125,-0.702
2024-04-09,2024,4,9,5.528,6.218,-0.69
2024-04-10,2024,4,10,5.638,6.329,-0.691
2024-04-11,2024,4,11,5.75,6.434,-0.684
2024-04-12,2024,4,12,5.883,6.549,-0.666
2024-04-13,2024,4,13,5.949,6.656,-0.707
2024-04-14,2024,4,14,6.112,6.757,-0.645
2024-04-15,2024,4,15,6.268,6.862,-0.594
2024-04-16,2024,4,16,6.319,6.977,-0.658
2024-04-17,2024,4,17,6.408,7.089,-0.681
2024-04-18,2024,4,18,6.51,7.194,-0.684
2024-04-19,2024,4,19,6.688,7.303,-0.615
2024-04-20,2024,4,20,6.804,7.414,-0.61
2024-04-21,2024,4,21,6.954,7.516,-0.562
2024-04-22,2024,4,22,6.98,7.624,-0.644
2024-04-23,2024,4,23,7.109,7.733,-0.624
2024-04-24,2024,4,24,7.209,7.84,-0.631
2024-04-25,2024,4,25,7.314,7.947,-0.633
2024-04-26,2024,4,26,7.477,8.05,-0.573
2024-04-27,2024,4,27,7.58,8.165,-0.585
2024-04-28,2024,4,28,7.737,8.28,-0.543
